,time,device,location,lat,long,B1dw,B1uw,B2dw,B2uw,B3dw,B3uw,B4dw,B4uw,B5dw,B5uw,B6dw,B6uw,B7dw,B7uw,LWdw,LWuw,LfW,P,SLP,PARdw,PARuw,RH,SWdw,SWuw,Tabove,Tair,Tbelow,Tdew,prate,precip
0,2019-05-09T19:00:00Z,A001683,5cd483f4388cfb54e89f37a0,37.4642,-121.919,0.057824099999999996,0.144324,0.042735300000000004,0.22298600000000002,0.06198580000000001,0.221146,0.08990260000000001,0.458504,0.0381877,0.0393199,0.0951805,0.129416,0.0106096,0.012677299999999999,393.38599999999997,-450.43699999999995,0.0833,1006.33331299,1007.24455595,1.98616,-14.3978,40.11336565,1.47715,-15.0018,15.4079,25.2188,25.3463,10.953,0.0140516,0.0140516
1,2019-05-09T20:00:00Z,A001683,5cd483f4388cfb54e89f37a0,37.4642,-121.919,0.055280600000000006,0.156477,0.039308300000000004,0.24349200000000001,0.05696609999999999,0.23566900000000002,0.081627,0.49429799999999996,0.0367678,0.0390231,0.10760499999999999,0.12618,0.010181,0.012580899999999999,392.30800000000005,-450.00300000000004,0.0,1005.99998474,1006.91230849,1.74174,-16.0971,40.29949307,1.2953700000000001,-16.7724,15.2105,24.7656,25.275,11.2363,0.0,0.0
2,2019-05-09T21:00:00Z,A001683,5cd483f4388cfb54e89f37a0,37.4642,-121.919,0.05627480000000001,0.15658699999999998,0.040893599999999995,0.243425,0.0561507,0.234407,0.0832792,0.491972,0.0367678,0.03879969999999999,0.105224,0.128422,0.00969879,0.0125323,392.779,-451.712,0.0,1005.33332825,1006.24395437,1.80178,-16.3549,40.81256688,1.3400299999999998,-17.0411,15.297,25.1202,25.558000000000003,11.6492,0.0,0.0
3,2019-05-09T22:00:00Z,A001683,5cd483f4388cfb54e89f37a0,37.4642,-121.919,0.055613,0.08044989999999999,0.0417296,0.120526,0.0562668,0.12235499999999999,0.08658489999999999,0.26213800000000004,0.0391349,0.037457,0.103903,0.128174,0.010314799999999999,0.0118789,394.056,-451.791,0.0,1005.0,1005.90727759,1.98597,-8.44096,42.22287536,1.47701,-8.7951,15.5311,26.1187,25.570999999999998,12.1509,0.0,0.0
4,2019-05-09T23:00:00Z,A001683,5cd483f4388cfb54e89f37a0,37.4642,-121.919,0.05627480000000001,0.06677369999999999,0.0414782,0.0995789,0.0582481,0.10386600000000001,0.08675260000000001,0.226899,0.0376361,0.037457300000000006,0.100997,0.126677,0.00996643,0.011781999999999999,395.218,-453.634,0.0,1004.00001526,1004.90556647,2.03003,-6.95176,42.44588315,1.50978,-7.24343,15.7438,26.3857,25.8753,12.5059,,
5,2019-05-10T00:00:00Z,A001683,5cd483f4388cfb54e89f37a0,37.4642,-121.919,0.05484119999999999,0.0653365,0.0430639,0.09728099999999999,0.058014800000000005,0.10533900000000002,0.0857592,0.227859,0.0378717,0.036638199999999996,0.106018,0.127176,0.00993972,0.0118544,396.281,-455.51099999999997,0.0,1004.00001526,1004.90536349,2.04201,-6.940760000000001,42.30540693,1.5186899999999999,-7.231960000000001,15.9378,26.4528,26.1842,12.7948,,
6,2019-05-10T01:00:00Z,A001683,5cd483f4388cfb54e89f37a0,37.4642,-121.919,0.0541788,0.0616933,0.0408112,0.0741077,0.057316,0.0847327,0.0869173,0.17540799999999998,0.0373198,0.0370845,0.10971700000000001,0.126929,0.00983256,0.0118787,396.56300000000005,-455.94599999999997,0.0,1004.00001526,1004.90527827,1.87385,-5.31962,42.21169949,1.39363,-5.54281,15.9894,26.480999999999998,26.2557,12.8137,,
7,2019-05-10T02:00:00Z,A001683,5cd483f4388cfb54e89f37a0,37.4642,-121.919,0.054839599999999995,0.0545092,0.0393075,0.0376839,0.053237900000000005,0.05455830000000001,0.0827828,0.09874939999999999,0.0370041,0.0358933,0.10839800000000001,0.12344100000000001,0.00985937,0.0115155,396.05800000000005,-454.776,0.0,1004.74998474,1005.65726905,1.71366,-2.7754,42.69557595,1.27449,-2.89185,15.8972,26.0473,26.0635,12.7995,,
8,2019-05-10T03:00:00Z,A001683,5cd483f4388cfb54e89f37a0,37.4642,-121.919,0.055502499999999996,0.054950599999999995,0.040309500000000005,0.0376098,0.0549849,0.05455840000000001,0.083777,0.09836,0.0373988,0.0361166,0.102051,0.127176,0.00964527,0.011225299999999999,395.79400000000004,-454.048,0.0,1005.0,1005.9077069,1.62958,-2.7753799999999997,42.76907444,1.21196,-2.89182,15.8491,25.9772,25.9436,12.6682,,
9,2019-05-10T04:00:00Z,A001683,5cd483f4388cfb54e89f37a0,37.4642,-121.919,0.054839599999999995,0.05484019999999999,0.038557,0.037017800000000003,0.0541695,0.0538202,0.0836101,0.0977784,0.0367678,0.037011300000000004,0.105753,0.126926,0.00951138,0.0115882,395.269,-452.995,0.0,1005.99998474,1006.90829285,1.70965,-2.74797,42.76345074,1.2715100000000001,-2.86326,15.7531,26.0816,25.7699,12.5831,,
10,2019-05-10T05:00:00Z,A001683,5cd483f4388cfb54e89f37a0,37.4642,-121.919,0.0550601,0.0545087,0.0400596,0.0375367,0.053587300000000004,0.0539235,0.0819587,0.0972003,0.03637290000000001,0.036935699999999995,0.105223,0.125435,0.00988645,0.011298,394.76199999999994,-451.77099999999996,0.0,1005.99998474,1006.90804708,1.6536,-2.81935,42.75883436,1.2298200000000001,-2.93764,15.6605,26.1626,25.5678,12.3518,,
11,2019-05-10T06:00:00Z,A001683,5cd483f4388cfb54e89f37a0,37.4642,-121.919,0.054510199999999995,0.054398699999999994,0.03905719999999999,0.0370171,0.054285599999999996,0.054872199999999996,0.0814608,0.0985539,0.03818730000000001,0.0361908,0.0996722,0.126427,0.00985963,0.011298200000000001,394.291,-450.793,0.0,1005.99998474,1006.90901856,1.6816400000000002,-2.75895,42.68949032,1.25068,-2.8747,15.5742,25.8429,25.4061,12.1402,,
12,2019-05-10T07:00:00Z,A001683,5cd483f4388cfb54e89f37a0,37.4642,-121.92,0.053845800000000006,0.054177300000000005,0.038473400000000005,0.0368695,0.051373300000000004,0.051821500000000006,0.0832792,0.0950687,0.03574190000000001,0.0365626,0.101525,0.12443800000000001,0.00980597,0.0111044,393.765,-449.42699999999996,0.0,1006.91665649,1007.8277943,1.56152,-2.70942,42.80867577,1.16134,-2.8231,15.4779,25.4229,25.1795,11.9177,,
