,time,device,lat,long,batt_current,batt_pct,orient_x,orient_y,orient_z,elev,sys_temp,fw,rssi,auxb_present,auxb_charging,auxb_rev,iccid
0,2019-05-09T15:27:51Z,A001520,37.4643,-121.92,904.0,81.0,-4.716,-33.32,253.3,-20.0,35.55,Release-0.2.1.0,,,,,8944500308175770232F
1,2019-05-09T15:32:26Z,A001520,,,870.5,82.9,-4.66,-33.31,225.0,,35.49,Release-0.2.1.0,-101.0,False,False,0.0,
2,2019-05-09T15:37:26Z,A001520,,,791.8,86.9,-4.7410000000000005,-33.34,254.7,,34.63,Release-0.2.1.0,,False,False,0.0,
3,2019-05-09T15:42:27Z,A001520,,,701.0,90.5,-5.577999999999999,-35.23,244.7,,33.93,Release-0.2.1.0,,False,False,0.0,
4,2019-05-09T15:47:28Z,A001520,,,586.8,93.6,-5.888999999999999,-35.97,258.2,,33.23,Release-0.2.1.0,,False,False,0.0,
5,2019-05-09T15:52:29Z,A001520,,,469.2,96.1,-6.349,-36.39,247.2,,32.54,Release-0.2.1.0,,False,False,0.0,
6,2019-05-09T15:57:29Z,A001520,,,383.1,98.15,-6.2,-36.45,245.4,,31.96,Release-0.2.1.0,,False,False,0.0,
7,2019-05-09T16:02:30Z,A001520,,,327.4,99.7,-7.051,-37.49,260.0,,31.56,Release-0.2.1.0,,False,False,0.0,
8,2019-05-09T16:07:31Z,A001520,,,286.5,100.0,-11.78,-42.12,272.0,,31.25,Release-0.2.1.0,,False,False,0.0,
9,2019-05-09T16:12:31Z,A001520,,,249.9,100.0,-11.56,-42.04,263.7,,31.01,Release-0.2.1.0,,False,False,0.0,
10,2019-05-09T16:17:32Z,A001520,,,216.4,100.0,-8.125,-38.87,262.4,,30.81,Release-0.2.1.0,,False,False,0.0,
11,2019-05-09T16:22:33Z,A001520,,,187.4,100.0,-11.25,-42.15,261.4,,30.62,Release-0.2.1.0,,False,False,0.0,
12,2019-05-09T16:27:34Z,A001520,,,157.8,100.0,-8.361,-39.03,248.2,,30.44,Release-0.2.1.0,-101.0,False,False,0.0,
13,2019-05-09T16:32:35Z,A001520,37.4643,-121.919,-0.5,100.0,-7.192,-37.51,250.2,-23.0,30.09,Release-0.2.1.0,,False,False,0.0,
14,2019-05-09T16:37:36Z,A001520,,,-37.1,100.0,-14.64,-44.72,248.7,,28.88,Release-0.2.1.0,,False,False,0.0,
15,2019-05-09T16:42:36Z,A001520,,,-37.0,100.0,-17.47,-45.72,243.4,,28.36,Release-0.2.1.0,,False,False,0.0,
16,2019-05-09T16:47:37Z,A001520,,,-37.1,100.0,-17.03,-45.59,242.1,,28.05,Release-0.2.1.0,,False,False,0.0,
17,2019-05-09T16:52:38Z,A001520,,,-37.05,100.0,-17.08,-45.69,241.6,,27.83,Release-0.2.1.0,,False,False,0.0,
18,2019-05-09T16:57:38Z,A001520,,,-37.05,99.95,-16.79,-45.05,250.6,,27.69,Release-0.2.1.0,,False,False,0.0,
19,2019-05-09T17:02:39Z,A001520,,,-37.25,99.0,-16.95,-45.24,240.5,,27.58,Release-0.2.1.0,,False,False,0.0,
20,2019-05-09T17:07:40Z,A001520,,,-37.4,99.0,-16.56,-44.94,243.4,,27.52,Release-0.2.1.0,,False,False,0.0,
21,2019-05-09T17:12:41Z,A001520,,,-37.55,99.0,-16.97,-45.61,241.1,,27.47,Release-0.2.1.0,,False,False,0.0,
22,2019-05-09T17:17:41Z,A001520,,,-37.45,99.0,-15.14,-44.14,245.3,,27.43,Release-0.2.1.0,,False,False,0.0,
23,2019-05-09T17:22:42Z,A001520,,,-37.45,99.0,-16.71,-45.1,243.4,,27.38,Release-0.2.1.0,,False,False,0.0,
24,2019-05-09T17:27:43Z,A001520,,,16.65,98.8,-17.06,-45.03,235.4,,27.39,Release-0.2.1.0,-99.0,False,False,0.0,
25,2019-05-09T17:32:44Z,A001520,,,262.0,100.0,-17.2,-45.74,233.1,,28.69,Release-0.2.1.0,,False,False,0.0,
26,2019-05-09T17:37:45Z,A001520,,,200.1,100.0,-17.35,-45.41,231.3,,29.05,Release-0.2.1.0,,False,False,0.0,
27,2019-05-09T17:42:45Z,A001520,,,94.5,100.0,-17.09,-45.28,244.9,,29.0,Release-0.2.1.0,,False,False,0.0,
28,2019-05-09T17:47:46Z,A001520,,,-37.0,100.0,-17.18,-45.51,250.6,,28.21,Release-0.2.1.0,,False,False,0.0,
29,2019-05-09T17:52:47Z,A001520,,,-37.0,100.0,-16.73,-45.22,254.9,,27.77,Release-0.2.1.0,,False,False,0.0,
30,2019-05-09T17:57:47Z,A001520,,,-37.1,100.0,-16.6,-45.07,251.2,,27.6,Release-0.2.1.0,,False,False,0.0,
31,2019-05-09T18:02:48Z,A001520,,,-37.3,100.0,-16.19,-44.81,255.3,,27.53,Release-0.2.1.0,,False,False,0.0,
32,2019-05-09T18:07:49Z,A001520,,,-37.4,100.0,-17.01,-45.29,237.7,,27.46,Release-0.2.1.0,,False,False,0.0,
33,2019-05-09T18:12:49Z,A001520,,,-37.35,99.6,-16.47,-44.89,246.2,,27.45,Release-0.2.1.0,,False,False,0.0,
34,2019-05-09T18:17:50Z,A001520,,,-37.4,99.0,-17.17,-45.24,240.6,,27.45,Release-0.2.1.0,,False,False,0.0,
35,2019-05-09T18:22:51Z,A001520,,,-37.25,99.0,-17.55,-45.44,254.7,,27.43,Release-0.2.1.0,,False,False,0.0,
36,2019-05-09T18:27:51Z,A001520,,,-5.25,99.1,-5.27,-33.78,234.9,,27.45,Release-0.2.1.0,-99.0,False,False,0.0,
37,2019-05-09T18:32:52Z,A001520,,,221.9,100.0,-14.3,-44.37,240.8,,28.67,Release-0.2.1.0,,False,False,0.0,
38,2019-05-09T18:37:53Z,A001520,,,160.2,100.0,-17.34,-45.79,234.9,,29.05,Release-0.2.1.0,,False,False,0.0,
39,2019-05-09T18:42:53Z,A001520,,,-37.1,100.0,-16.11,-45.19,252.1,,28.48,Release-0.2.1.0,,False,False,0.0,
40,2019-05-09T18:47:54Z,A001520,,,-37.0,100.0,-17.32,-45.56,244.1,,27.93,Release-0.2.1.0,,False,False,0.0,
41,2019-05-09T18:52:55Z,A001520,,,-37.0,100.0,-16.98,-45.76,247.0,,27.78,Release-0.2.1.0,,False,False,0.0,
42,2019-05-09T18:57:55Z,A001520,,,-37.0,100.0,-17.45,-45.43,248.5,,27.66,Release-0.2.1.0,,False,False,0.0,
