,time,device,location,lat,long,CGDD,Cl,ET,GDD,LfAirDelta,NDVI,SWdw,maxT,meanT,minT,prate,precip,SLP,Kc,ETc,mean_tbelow,lfw,crop_water_demand,sunshine_duration
0,2019-05-09T00:00:00Z,A001520,5cd49cf93c2e7f192eebfd0b,37.4645,-121.92,,0.0425204,0.544938,16.5245,-0.7732,-0.596687,0.0554317,27.7359,25.8068,25.3132,0.00967318,0.00967318,1008.09628517,-1.04187333,-0.56775645,25.1652,0.0,0.261287,
1,2019-05-10T00:00:00Z,A001520,5cd49cf93c2e7f192eebfd0b,37.4642,-121.919,,-0.061182400000000005,1.26629,14.0334,-0.5377,-0.214606,0.124793,25.971999999999998,24.5297,22.0948,0.09179780000000001,0.09179780000000001,1010.30039754,-0.48518059,-0.61437747,24.0948,0.0,0.5520470000000001,
2,2019-05-11T00:00:00Z,A001520,5cd49cf93c2e7f192eebfd0b,37.4642,-121.919,,-0.10357999999999999,1.2610299999999999,13.8215,-0.2321,-0.214254,0.124502,25.7962,24.2652,21.8468,,,1014.61520302,-0.48466843,-0.6111819000000001,23.859,0.0,0.46253900000000003,
3,2019-05-12T00:00:00Z,A001520,5cd49cf93c2e7f192eebfd0b,37.4641,-121.92,,-0.0650834,1.2698,14.6026,-0.4468,-0.181247,0.125074,26.1416,24.6188,23.0636,,,1015.37949307,-0.43657664,-0.55436545,24.1567,0.0,0.41838500000000006,
4,2019-05-13T00:00:00Z,A001520,5cd49cf93c2e7f192eebfd0b,37.4646,-121.919,,,0.45131800000000005,13.8113,,,0.037732800000000004,24.5834,23.9943,23.0393,,,1016.91776081,,,23.6695,0.0,,
5,2019-07-02T00:00:00Z,A001520,5d1bb99ccd3ab1eb0a649185,40.3551,-74.7396,,,0.7267399999999999,17.6176,,,3.37656,34.3259,25.8191,20.9093,2.74969,2.74969,1009.14454824,,,25.4285,3.1667,2.74969,2.5
6,2019-07-03T00:00:00Z,A001520,5d1bb99ccd3ab1eb0a649185,40.3551,-74.7396,17.2549,-0.0257041,4.67497,17.2549,-0.14185,0.780503,21.8992,33.9294,26.3338,20.5804,0.0,0.0,1012.00530802,0.96469223,4.50990969,26.3093,9.8333,-4.50991,10.66666667
7,2019-07-04T00:00:00Z,A001520,5d1bb99ccd3ab1eb0a649185,40.3551,-74.7396,33.2488,0.051265,6.63552,15.9939,3.0553,0.7915409999999999,29.4558,34.0576,26.2406,17.9303,0.0,0.0,1017.77401611,0.98077497,6.50795584,26.6295,8.3333,-6.50796,11.33333333
8,2019-07-05T00:00:00Z,A001520,5d1bb99ccd3ab1eb0a649185,40.3551,-74.7395,48.8977,0.0190923,3.74036,15.6489,2.5831,0.791543,19.0217,32.2546,25.7788,19.0432,0.0,0.0,1020.01976899,0.98077881,3.66846133,26.1394,9.0833,-3.66846,10.66666667
9,2019-07-06T00:00:00Z,A001520,5d1bb99ccd3ab1eb0a649185,40.3552,-74.7395,66.5453,-0.016121299999999998,2.82274,17.6476,-0.60905,0.787818,15.8131,33.7646,26.2429,21.5306,11.3601,11.3601,1014.1786287999998,0.97535104,2.75316139,26.0547,11.0001,8.60694,8.91666667
10,2019-07-07T00:00:00Z,A001520,5d1bb99ccd3ab1eb0a649185,40.3552,-74.7395,83.6608,0.0203168,4.6363199999999996,17.1155,1.0915,0.797049,22.4125,33.2867,25.3467,20.9444,0.0,0.0,1012.76402197,0.98880013,4.5843981,25.4796,7.6668,-4.5844,10.33333333
11,2019-07-08T00:00:00Z,A001520,5d1bb99ccd3ab1eb0a649185,40.3551,-74.7395,97.7931,-0.0178456,2.63985,14.1323,0.9353,0.7904220000000001,14.7958,30.7021,22.3178,17.5626,12.0897,12.0897,1015.62209756,0.97914543,2.58479249,22.8197,7.6667,9.50491,8.58333333
12,2019-07-09T00:00:00Z,A001520,5d1bb99ccd3ab1eb0a649185,40.3551,-74.7396,112.961,0.0477427,5.81756,15.1675,2.81565,0.803896,26.5184,34.9126,24.8791,15.4224,0.0,0.0,1017.82641585,0.99877688,5.81044825,25.2236,10.8333,-5.81045,11.83333333
13,2019-07-10T00:00:00Z,A001520,5d1bb99ccd3ab1eb0a649185,40.3551,-74.7396,128.877,0.0406856,5.63898,15.9161,3.44885,0.803918,25.4101,34.5692,26.0879,17.262999999999998,0.0,0.0,1017.3914761,0.99880844,5.63226349,26.1066,7.4167,-5.63226,11.83333333
14,2019-07-11T00:00:00Z,A001520,5d1bb99ccd3ab1eb0a649185,40.3551,-74.7396,142.86,-0.043701300000000005,1.78892,13.9834,-0.26315,0.791363,11.005999999999998,30.5006,23.489,17.4662,24.6075,24.6075,1013.05046863,0.98051536,1.75405867,23.4031,12.0834,22.8534,7.33333333
15,2019-07-12T00:00:00Z,A001520,5d1bb99ccd3ab1eb0a649185,40.3552,-74.7396,158.125,0.0452656,5.82894,15.2647,2.9124,0.809054,27.6452,31.799,25.3032,18.7305,0.0,0.0,1008.86815595,1.00629116,5.86561353,25.7759,8.0,-5.86561,12.0
16,2019-07-13T00:00:00Z,A001520,5d1bb99ccd3ab1eb0a649185,40.3551,-74.7396,173.412,0.0468796,6.06799,15.287,3.3372,0.810619,27.9725,34.3184,24.4441,16.2556,0.0,0.0,1014.03555981,1.00857229,6.12001121,24.9733,9.75,-6.12001,11.91666667
17,2019-07-14T00:00:00Z,A001520,5d1bb99ccd3ab1eb0a649185,40.3551,-74.7396,189.15900000000002,0.0465132,6.04205,15.747,3.25265,0.812001,27.3336,33.9328,24.9667,17.5611,0.0,0.0,1014.9106829,1.01058523,6.10600733,25.5241,7.1667,-6.1060099999999995,12.0
