,time,device,lat,long,batt_current,batt_pct,orient_x,orient_y,orient_z,elev,sys_temp,fw,rssi,auxb_present,auxb_charging,auxb_rev,iccid
0,2019-05-09T19:03:10Z,A001683,,,-100.4,72.15,-3.65,2.156,330.4,,24.68,Release-0.2.1.0,-83.0,False,False,0.0,
1,2019-05-09T19:03:21Z,A001683,,,,,,,,,,Release-0.2.1.0,,,,,
2,2019-05-09T19:46:45Z,A001683,,,,,,,,,,Release-0.2.1.0,,,,,
3,2019-05-09T19:48:04Z,A001683,37.4642,-121.919,-91.0,72.0,0.4086,1.99,8.687999999999999,-19.0,24.45,Release-0.2.1.0,,,,,8944500308175767030F
4,2019-05-09T19:51:58Z,A001683,,,-75.0,71.9,-4.044,2.4090000000000003,104.8,,24.66,Release-0.2.1.0,-77.0,False,False,0.0,
5,2019-05-09T19:56:58Z,A001683,,,-2.95,71.0,-4.203,2.8510000000000004,275.8,,24.82,Release-0.2.1.0,,False,False,0.0,
6,2019-05-09T20:01:59Z,A001683,,,0.0,71.0,-3.0180000000000002,1.9080000000000001,151.9,,24.95,Release-0.2.1.0,,False,False,0.0,
7,2019-05-09T20:07:00Z,A001683,,,0.0,71.0,-3.3930000000000002,2.036,146.0,,24.91,Release-0.2.1.0,,False,False,0.0,
8,2019-05-09T20:12:00Z,A001683,,,0.0,71.0,-3.6319999999999997,2.1430000000000002,145.2,,24.83,Release-0.2.1.0,,False,False,0.0,
9,2019-05-09T20:17:01Z,A001683,,,0.0,71.0,-3.07,1.932,145.2,,24.75,Release-0.2.1.0,,False,False,0.0,
10,2019-05-09T20:22:02Z,A001683,,,0.0,71.0,-2.272,1.433,146.3,,24.65,Release-0.2.1.0,,False,False,0.0,
11,2019-05-09T20:27:02Z,A001683,,,0.0,71.0,-2.521,1.71,145.8,,24.64,Release-0.2.1.0,,False,False,0.0,
12,2019-05-09T20:32:03Z,A001683,,,0.0,71.0,-2.001,1.321,148.1,,24.56,Release-0.2.1.0,,False,False,0.0,
13,2019-05-09T20:37:04Z,A001683,,,0.0,71.0,-1.9169999999999998,1.406,145.1,,24.55,Release-0.2.1.0,,False,False,0.0,
14,2019-05-09T20:42:04Z,A001683,,,0.0,71.0,-2.431,1.5430000000000001,147.3,,24.55,Release-0.2.1.0,,False,False,0.0,
15,2019-05-09T20:47:05Z,A001683,,,0.0,71.0,-1.7730000000000001,1.2830000000000001,147.4,,24.52,Release-0.2.1.0,,False,False,0.0,
16,2019-05-09T20:52:07Z,A001683,,,-52.25,71.0,-3.281,1.955,146.7,,24.64,Release-0.2.1.0,-75.0,False,False,0.0,
17,2019-05-09T20:57:08Z,A001683,,,0.0,71.0,-2.773,1.8,147.7,,24.68,Release-0.2.1.0,,False,False,0.0,
18,2019-05-09T21:02:08Z,A001683,,,0.0,71.0,-1.922,1.304,147.7,,24.56,Release-0.2.1.0,,False,False,0.0,
19,2019-05-09T21:07:09Z,A001683,,,0.0,71.0,-2.705,1.7369999999999999,147.1,,24.52,Release-0.2.1.0,,False,False,0.0,
