,time,device,lat,long,batt_current,batt_pct,orient_x,orient_y,orient_z,elev,sys_temp,fw,rssi,auxb_present,auxb_charging,auxb_rev,iccid
0,2019-05-09T23:29:33Z,A002032,37.4643,-121.919,894.0,84.0,-3.958,-49.53,69.44,-9.0,38.25,Release-0.2.1.0,,,,,8944500308175766743F
1,2019-05-09T23:34:31Z,A002032,,,854.5,85.8,3.7030000000000003,-41.61,64.8,,39.19,Release-0.2.1.0,-81.0,False,False,0.0,
2,2019-05-09T23:39:36Z,A002032,,,767.5,89.6,4.659,-34.35,62.53,,40.13,Release-0.2.1.0,,False,False,0.0,
3,2019-05-09T23:44:42Z,A002032,,,669.2,93.2,5.112,-34.7,50.6,,40.35,Release-0.2.1.0,,False,False,0.0,
4,2019-05-09T23:49:47Z,A002032,,,544.1,96.1,5.756,-33.05,41.76,,40.32,Release-0.2.1.0,,False,False,0.0,
5,2019-05-09T23:54:52Z,A002032,,,436.0,98.45,5.643,-33.15,57.99,,39.99,Release-0.2.1.0,,False,False,0.0,
6,2019-05-10T00:01:20Z,A002032,37.4643,-121.919,332.0,95.0,4.565,-32.85,204.0,-32.0,39.35,Release-0.2.1.0,,,,,8944500308175766743F
7,2019-05-10T00:05:43Z,A002032,,,316.5,95.85,6.381,-30.3,112.4,,39.36,Release-0.2.1.0,-81.0,False,False,0.0,
8,2019-05-10T00:10:48Z,A002032,,,277.2,97.35,6.471,-29.93,168.7,,39.34,Release-0.2.1.0,,False,False,0.0,
9,2019-05-10T00:15:50Z,A002032,,,261.3,98.6,5.081,-34.92,209.1,,38.65,Release-0.2.1.0,,False,False,0.0,
10,2019-05-10T00:20:51Z,A002032,,,230.2,99.85,1.386,-46.18,234.0,,36.53,Release-0.2.1.0,,False,False,0.0,
11,2019-05-10T00:25:51Z,A002032,,,195.4,100.0,-3.571,-51.81,238.2,,35.35,Release-0.2.1.0,,False,False,0.0,
12,2019-05-10T00:30:52Z,A002032,,,58.0,100.0,-4.996,-53.78,242.5,,34.42,Release-0.2.1.0,,False,False,0.0,
13,2019-05-10T00:35:52Z,A002032,,,-36.5,100.0,-3.986,-49.54,234.7,,33.06,Release-0.2.1.0,,False,False,0.0,
14,2019-05-10T00:40:53Z,A002032,,,-36.6,100.0,-4.053999999999999,-49.42,247.8,,32.34,Release-0.2.1.0,,False,False,0.0,
15,2019-05-10T00:45:54Z,A002032,,,-36.55,100.0,-0.4189,-47.16,239.9,,31.91,Release-0.2.1.0,,False,False,0.0,
16,2019-05-10T00:50:54Z,A002032,,,-36.5,100.0,2.474,-43.31,242.7,,31.58,Release-0.2.1.0,,False,False,0.0,
17,2019-05-10T00:55:55Z,A002032,,,-36.55,100.0,4.0280000000000005,-38.58,246.6,,31.36,Release-0.2.1.0,,False,False,0.0,
18,2019-05-10T01:00:56Z,A002032,,,-36.5,99.45,3.1510000000000002,-41.6,229.9,,31.19,Release-0.2.1.0,,False,False,0.0,
19,2019-05-10T01:05:56Z,A002032,,,-36.55,99.0,4.281000000000001,-37.09,236.3,,31.06,Release-0.2.1.0,,False,False,0.0,
20,2019-05-10T01:10:57Z,A002032,,,-36.45,99.0,4.499,-36.41,240.5,,30.95,Release-0.2.1.0,,False,False,0.0,
21,2019-05-10T01:15:59Z,A002032,,,181.2,99.7,4.247,-37.12,235.8,,31.45,Release-0.2.1.0,-83.0,False,False,0.0,
22,2019-05-10T01:20:59Z,A002032,,,213.7,100.0,3.75,-39.41,232.4,,32.31,Release-0.2.1.0,,False,False,0.0,
23,2019-05-10T01:26:00Z,A002032,,,70.45,100.0,3.859,-38.92,248.2,,32.2,Release-0.2.1.0,,False,False,0.0,
24,2019-05-10T01:31:01Z,A002032,,,-36.45,100.0,4.44,-36.54,248.8,,31.34,Release-0.2.1.0,,False,False,0.0,
25,2019-05-10T01:36:01Z,A002032,,,-36.5,100.0,3.763,-38.97,249.9,,30.97,Release-0.2.1.0,,False,False,0.0,
26,2019-05-10T01:41:02Z,A002032,,,-36.75,100.0,4.455,-36.68,244.2,,30.77,Release-0.2.1.0,,False,False,0.0,
27,2019-05-10T01:46:03Z,A002032,,,-36.75,100.0,4.704,-35.73,247.0,,30.6,Release-0.2.1.0,,False,False,0.0,
28,2019-05-10T01:51:03Z,A002032,,,-36.75,100.0,4.973,-35.4,244.1,,30.48,Release-0.2.1.0,,False,False,0.0,
29,2019-05-10T01:56:04Z,A002032,,,-36.6,99.0,4.723,-35.89,250.6,,30.4,Release-0.2.1.0,,False,False,0.0,
30,2019-05-10T02:01:05Z,A002032,,,-36.7,99.0,4.971,-35.3,243.4,,30.35,Release-0.2.1.0,,False,False,0.0,
31,2019-05-10T02:06:05Z,A002032,,,-36.6,99.0,4.583,-36.23,238.4,,30.27,Release-0.2.1.0,,False,False,0.0,
32,2019-05-10T02:11:06Z,A002032,,,-36.65,99.0,5.025,-35.14,238.7,,30.25,Release-0.2.1.0,,False,False,0.0,
33,2019-05-10T02:16:07Z,A002032,,,168.4,99.7,4.86,-35.57,223.3,,30.81,Release-0.2.1.0,-81.0,False,False,0.0,
34,2019-05-10T02:21:08Z,A002032,,,199.7,100.0,4.781000000000001,-35.69,239.3,,31.68,Release-0.2.1.0,,False,False,0.0,
35,2019-05-10T02:26:08Z,A002032,,,15.45,100.0,4.91,-35.24,243.4,,31.4,Release-0.2.1.0,,False,False,0.0,
36,2019-05-10T02:31:09Z,A002032,,,-36.75,100.0,4.603,-36.14,247.5,,30.67,Release-0.2.1.0,,False,False,0.0,
37,2019-05-10T02:36:10Z,A002032,,,-36.65,100.0,4.985,-35.25,244.2,,30.4,Release-0.2.1.0,,False,False,0.0,
38,2019-05-10T02:41:10Z,A002032,,,-36.7,100.0,4.707,-36.05,244.8,,30.27,Release-0.2.1.0,,False,False,0.0,
39,2019-05-10T02:46:11Z,A002032,,,-36.65,100.0,4.901,-35.32,253.8,,30.18,Release-0.2.1.0,,False,False,0.0,
