,time,device,location,lat,long,CGDD,Cl,ET,GDD,LfAirDelta,NDVI,SWdw,maxT,meanT,minT,prate,precip,SLP,Kc,ETc,mean_tbelow,lfw,crop_water_demand,sunshine_duration
0,2019-07-02T00:00:00Z,A001843,5d1bc4a9cd3ab1eb0a649eaa,40.3559,-74.7383,,,0.430854,16.8514,,,1.9024,33.476,24.6324,20.2269,2.66175,2.66175,1008.97811801,,,24.1261,2.0,2.66175,1.58333333
1,2019-07-03T00:00:00Z,A001843,5d1bc4a9cd3ab1eb0a649eaa,40.3559,-74.7383,17.2135,0.525846,4.34258,17.2135,-0.2334,0.762301,21.1733,33.8302,25.8331,20.5968,0.0,0.0,1011.69142265,0.93817285,4.07409263,25.6973,8.75,-4.07409,10.66666667
2,2019-07-04T00:00:00Z,A001843,5d1bc4a9cd3ab1eb0a649eaa,40.3559,-74.7383,32.8903,0.557248,6.368869999999999,15.6768,3.3122,0.775551,29.1239,32.7478,25.3889,18.6058,0.0,0.0,1017.51280926,0.95747841,6.09805487,25.7579,6.9167,-6.09805,11.66666667
3,2019-07-05T00:00:00Z,A001843,5d1bc4a9cd3ab1eb0a649eaa,40.3559,-74.7383,49.2668,0.54578,3.5601800000000003,16.3765,1.4383,0.773718,18.4367,32.5466,25.3838,20.2064,0.0,0.0,1020.04931059,0.95480786,3.39928615,25.2451,6.8333,-3.39929,10.41666667
4,2019-07-06T00:00:00Z,A001843,5d1bc4a9cd3ab1eb0a649eaa,40.3559,-74.7383,65.0545,0.552016,2.74873,15.7877,-0.4944,0.768111,15.7969,31.0048,25.4211,20.5705,12.2758,12.2758,1014.04410669,0.9466379999999999,2.60205171,25.2991,9.8333,9.67375,8.83333333
5,2019-07-07T00:00:00Z,A001843,5d1bc4a9cd3ab1eb0a649eaa,40.3559,-74.7383,80.6199,0.557213,4.30874,15.5654,1.25245,0.773083,21.8928,30.4322,24.4801,20.6987,0.0,0.0,1012.63022786,0.95388215,4.1100318,24.5709,6.5833,-4.11003,10.33333333
6,2019-07-08T00:00:00Z,A001843,5d1bc4a9cd3ab1eb0a649eaa,40.3559,-74.7383,94.1097,0.57357,2.35243,13.4898,1.1728,0.773354,13.7211,29.8692,21.9198,17.1104,11.0232,11.0232,1015.53032707,0.95427603,2.24486325,21.9851,2.8333,8.77834,8.33333333
7,2019-07-09T00:00:00Z,A001843,5d1bc4a9cd3ab1eb0a649eaa,40.3559,-74.7383,108.167,0.550804,5.56148,14.0573,1.8892,0.77845,26.2468,33.0822,24.0735,15.0324,0.0,0.0,1017.6744926000001,0.96170201,5.34848506,24.605999999999998,9.5833,-5.34848,11.75
8,2019-07-10T00:00:00Z,A001843,5d1bc4a9cd3ab1eb0a649eaa,40.3559,-74.7383,123.175,0.554952,5.087969999999999,15.0083,2.66875,0.7763100000000001,24.4615,32.9078,25.1649,17.1088,0.759564,0.759564,1017.22775081,0.95858318,4.87724399,25.3469,7.0,-4.11768,11.66666667
9,2019-07-11T00:00:00Z,A001843,5d1bc4a9cd3ab1eb0a649eaa,40.3559,-74.7383,136.336,0.53404,2.18005,13.161,-0.3175,0.759267,12.4912,29.1926,23.1174,17.1294,36.7533,36.7533,1012.88272634,0.93375233,2.03562963,23.2401,7.1667,34.7177,7.75
10,2019-07-12T00:00:00Z,A001843,5d1bc4a9cd3ab1eb0a649eaa,40.3559,-74.7383,151.114,0.553816,5.35902,14.7781,1.70075,0.771652,26.8139,30.8666,24.3223,18.6897,0.0,0.0,1008.53050053,0.95179761,5.10070471,25.0511,6.9167,-5.1007,12.08333333
11,2019-07-13T00:00:00Z,A001843,5d1bc4a9cd3ab1eb0a649eaa,40.3559,-74.7383,165.59799999999998,0.561702,5.58558,14.4839,2.92025,0.7712829999999999,27.278000000000002,33.1268,23.4939,15.841,0.0,0.0,1013.78707294,0.95125906,5.31333094,24.319000000000003,6.4167,-5.3133300000000006,12.08333333
12,2019-07-14T00:00:00Z,A001843,5d1bc4a9cd3ab1eb0a649eaa,40.3559,-74.7383,180.15400000000002,0.551676,5.6205300000000005,14.5556,3.1063,0.767567,26.763,31.8506,24.238000000000003,17.2606,0.0,0.0,1014.53408771,0.94584473,5.31614775,24.8258,6.7501,-5.31615,12.0
13,2019-07-15T00:00:00Z,A001843,5d1bc4a9cd3ab1eb0a649eaa,40.356,-74.7383,193.007,0.554458,6.16335,12.8532,3.5435,0.768437,29.2322,32.01,22.6131,13.6964,0.0,0.0,1018.13620324,0.94711312,5.83739076,23.7729,4.75,-5.8373,11.91666667
14,2019-07-16T00:00:00Z,A001843,5d1bc4a9cd3ab1eb0a649eaa,40.3559,-74.7383,207.824,0.541937,6.04864,14.817,3.00905,0.764314,28.7019,34.6271,24.7127,15.007,0.0,0.0,1017.94906177,0.94110595,5.69240872,25.4234,6.25,-5.69241,12.16666667
15,2019-07-17T00:00:00Z,A001843,5d1bc4a9cd3ab1eb0a649eaa,40.3559,-74.7383,224.977,0.5432100000000001,5.31459,17.153,3.19645,0.761718,25.7935,34.4342,26.7664,19.8717,14.0889,14.0889,1014.11559897,0.93732322,4.98148636,27.296999999999997,2.9166,9.10741,11.25
16,2019-07-18T00:00:00Z,A001843,5d1bc4a9cd3ab1eb0a649eaa,40.3559,-74.7383,242.18200000000002,0.53764,2.25052,17.2048,0.70325,0.760966,13.429,33.191,25.4242,21.2185,2.07619,2.07619,1012.48650694,0.93622818,2.10700077,25.1232,11.25,-0.0308108,9.16666667
17,2019-07-19T00:00:00Z,A001843,5d1bc4a9cd3ab1eb0a649eaa,40.3559,-74.7383,259.786,0.55512,4.8579300000000005,17.6045,2.5308,0.7662479999999999,24.6502,34.2712,26.7975,20.9377,0.0,0.0,1012.70105092,0.94392299,4.58551493,26.9406,10.4167,-4.58552,11.25
18,2019-07-20T00:00:00Z,A001843,5d1bc4a9cd3ab1eb0a649eaa,40.3559,-74.7383,278.258,0.550141,5.74549,18.472,2.4209,0.7652180000000001,27.7587,34.4872,28.3894,22.4568,0.0,0.0,1011.35007661,0.94242193,5.41468056,28.6214,9.5,-5.414680000000001,11.75
19,2019-07-21T00:00:00Z,A001843,5d1bc4a9cd3ab1eb0a649eaa,40.3559,-74.7383,296.8,0.552686,5.17612,18.5419,2.27985,0.762245,25.3708,34.8016,28.4276,22.2822,1.59332,1.59332,1010.15218859,0.93809117,4.85567601,28.4452,7.8333,-3.2623599999999997,11.91666667
20,2019-07-22T00:00:00Z,A001843,5d1bc4a9cd3ab1eb0a649eaa,40.3559,-74.7383,314.142,0.550856,4.54085,17.3412,3.39655,0.7620279999999999,22.6296,34.245,25.9815,20.4374,10.9248,10.9248,1009.39581489,0.93777505,4.25829257,26.0529,10.3333,6.666510000000001,9.25
21,2019-07-23T00:00:00Z,A001843,5d1bc4a9cd3ab1eb0a649eaa,40.3559,-74.7383,326.711,0.543343,1.60388,12.5692,0.26845,0.755054,10.1586,27.585,21.6885,17.5534,26.6183,26.6183,1010.26391653,0.92761436,1.48777834,21.8719,5.0833,25.1305,8.83333333
22,2019-07-24T00:00:00Z,A001843,5d1bc4a9cd3ab1eb0a649eaa,40.356,-74.7383,341.11300000000006,0.56205,4.88061,14.4021,2.5928,0.766025,23.8707,32.2404,22.9239,16.5637,0.523472,0.523472,1014.17994219,0.94359889,4.60533403,23.7639,6.4168,-4.08186,11.91666667
