,time,device,location,lat,long,CGDD,Cl,ET,GDD,LfAirDelta,NDVI,SWdw,maxT,meanT,minT,prate,precip,SLP,Kc,ETc,mean_tbelow,lfw,crop_water_demand,sunshine_duration
0,2019-07-02T00:00:00Z,A001930,5d1bc4b9388cfb433dff18fd,40.3558,-74.7384,,,0.359087,17.3449,,,2.11672,33.9598,24.9526,20.73,3.4766800000000004,3.4766800000000004,1008.29844087,,,24.705,3.1666,3.4766800000000004,1.5
1,2019-07-03T00:00:00Z,A001930,5d1bc4b9388cfb433dff18fd,40.3558,-74.7384,17.33,0.0634096,4.243130000000001,17.33,0.87255,0.734931,21.4869,33.8833,25.8159,20.7766,0.0,0.0,1010.74186569,0.89829515,3.81158775,26.2007,10.1667,-3.8115900000000003,10.41666667
2,2019-07-04T00:00:00Z,A001930,5d1bc4b9388cfb433dff18fd,40.3558,-74.7385,32.4016,0.051363599999999995,6.35305,15.0716,2.7542,0.7497520000000001,29.299,32.3946,25.9413,17.7485,0.0,0.0,1016.14232248,0.91988819,5.84409538,26.3816,8.4167,-5.8441,11.58333333
3,2019-07-05T00:00:00Z,A001930,5d1bc4b9388cfb433dff18fd,40.3559,-74.7382,48.3123,0.0517418,3.48735,15.9107,2.5969,0.74911,18.8884,32.7142,25.4834,19.1072,0.0,0.0,1018.75972809,0.9189531999999999,3.20471537,25.9683,9.4167,-3.20472,10.58333333
4,2019-07-06T00:00:00Z,A001930,5d1bc4b9388cfb433dff18fd,40.3558,-74.7384,64.6143,0.10120499999999999,2.50065,16.302,0.0767,0.744505,15.8008,31.1052,25.5103,21.4988,13.1091,13.1091,1013.03320344,0.91224312,2.28120123,25.8203,11.1666,10.8279,8.83333333
5,2019-07-07T00:00:00Z,A001930,5d1bc4b9388cfb433dff18fd,40.3558,-74.7384,81.0884,0.0746585,4.31583,16.4741,0.45975,0.752939,21.9277,31.9681,25.0415,20.98,0.0,0.0,1011.64239077,0.92453239,3.99012299,25.3752,7.6668,-3.9901199999999997,10.33333333
6,2019-07-08T00:00:00Z,A001930,5d1bc4b9388cfb433dff18fd,40.3558,-74.7385,95.2033,0.108708,2.39673,14.1149,1.3478,0.747329,14.4116,30.6157,22.2726,17.614,15.8433,15.8433,1014.62658994,0.91635855,2.19626022,22.7821,8.0832,13.647,8.5
7,2019-07-09T00:00:00Z,A001930,5d1bc4b9388cfb433dff18fd,40.3556,-74.7385,109.60799999999999,0.0470314,5.52536,14.4047,2.93975,0.760121,26.2673,33.4856,24.3906,15.3238,0.0,0.0,1016.79608159,0.93499651,5.16619629,25.112,10.5833,-5.1662,11.75
8,2019-07-10T00:00:00Z,A001930,5d1bc4b9388cfb433dff18fd,40.3558,-74.7384,124.39399999999999,0.0643415,5.12533,14.7863,2.46455,0.7592869999999999,24.9254,32.164,25.1285,17.4085,0.0,0.0,1016.43999388,0.93378059,4.78593137,25.6789,7.3333,-4.7859300000000005,11.75
9,2019-07-11T00:00:00Z,A001930,5d1bc4b9388cfb433dff18fd,40.3558,-74.7384,137.776,0.08432150000000001,1.7786099999999998,13.3814,-0.0237,0.735083,11.7502,29.5208,23.1398,17.242,52.1925,52.1925,1012.28007651,0.89851595,1.59810523,23.674,10.9167,50.5944,7.58333333
10,2019-07-12T00:00:00Z,A001930,5d1bc4b9388cfb433dff18fd,40.3558,-74.7385,152.963,0.0669304,5.34813,15.1872,2.77385,0.755031,27.1145,31.5554,24.5833,18.819000000000003,0.0,0.0,1007.97067528,0.9275805,4.96081919,25.5791,7.0833,-4.96082,12.16666667
11,2019-07-13T00:00:00Z,A001930,5d1bc4b9388cfb433dff18fd,40.3558,-74.7385,167.766,0.07372519999999999,5.59385,14.8036,4.16685,0.754141,27.6109,32.8034,23.7306,16.8038,0.213243,0.213243,1013.20696667,0.92628305,5.18148974,24.609,9.75,-4.96825,12.08333333
12,2019-07-14T00:00:00Z,A001930,5d1bc4b9388cfb433dff18fd,40.3558,-74.7385,182.646,0.0611326,5.715330000000001,14.88,3.18275,0.753346,27.1931,32.4148,24.5699,17.3452,0.0,0.0,1013.86758922,0.925125,5.28739674,25.2762,7.3333,-5.28742,12.0
13,2019-07-15T00:00:00Z,A001930,5d1bc4b9388cfb433dff18fd,40.3558,-74.7384,195.6,0.059213800000000004,6.30781,12.9534,4.66665,0.756055,29.6922,32.028,22.8536,13.8787,0.0,0.0,1017.45561364,0.92907181,5.86040475,24.2071,8.5001,-5.8604,11.91666667
