,time,device,location,lat,long,CGDD,Cl,ET,GDD,LfAirDelta,NDVI,SWdw,maxT,meanT,minT,prate,precip,SLP,Kc,ETc,mean_tbelow,lfw,crop_water_demand,sunshine_duration
0,2019-05-09T00:00:00Z,A002025,5c09a9365d4dc75f45702b50,37.4645,-121.92,,0.0338536,0.515901,15.8271,-0.91855,0.55914,0.0709689,26.8776,25.8823,24.7765,0.0761472,0.0761472,1007.02280032,0.64216766,0.33129484,24.8171,0.0,-0.0759683,
1,2019-05-10T00:00:00Z,A002025,5c09a9365d4dc75f45702b50,37.4645,-121.92,,,0.445925,14.3005,,,0.0490794,25.7547,24.4905,22.8463,,,1008.11188727,,,23.8515,0.0,,
2,2019-05-10T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3555,-74.7389,,,0.104076,14.4743,,,0.00482351,27.8322,23.2805,21.1165,,,1014.3365625,,,22.968000000000004,0.0,0.0,0.0
3,2019-07-02T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3555,-74.7388,,,0.586212,17.3677,,,2.08827,33.8542,24.9176,20.8812,0.508379,0.508379,1007.8968752000001,,,24.1195,4.5,0.508379,1.66666667
4,2019-07-03T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3555,-74.7388,17.4999,0.22286,4.11987,17.4999,-0.89215,0.788014,20.7683,34.514,25.9369,20.4858,0.0,0.0,1010.57683017,0.9756368000000001,4.01949893,25.4698,11.3333,-4.0195,10.5
5,2019-07-04T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3555,-74.7389,32.7556,0.22816599999999998,6.15364,15.2557,1.46965,0.803283,28.2678,32.7624,25.9459,17.7491,0.0,0.0,1016.51146651,0.99788309,6.14061621,25.6487,9.5834,-6.140619999999999,11.41666667
6,2019-07-05T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3555,-74.73899999999999,49.3375,0.22725,3.3550199999999997,16.5819,1.3248,0.797741,18.0554,32.9184,25.7138,20.2454,0.0,0.0,1018.97295477,0.98980846,3.32082689,25.1836,11.0833,-3.3208300000000004,10.25
7,2019-07-06T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3555,-74.73899999999999,65.6139,0.26695599999999997,2.46695,16.2764,-0.35335,0.7828039999999999,15.3076,31.099,25.6435,21.4538,12.1975,12.1975,1013.10171365,0.96804584,2.38812158,25.0757,13.5001,9.80938,8.58333333
8,2019-07-07T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3555,-74.73899999999999,82.0469,0.24055500000000002,4.18312,16.433,-0.1361,0.800288,21.291999999999998,31.8387,25.0498,21.0273,0.0,0.0,1011.66525158,0.99351976,4.15601323,24.6198,9.5834,-4.15601,10.25
9,2019-07-08T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3555,-74.73899999999999,96.2493,0.29831399999999997,2.25086,14.2024,0.72205,0.7786529999999999,13.7409,30.6449,22.3495,17.7599,13.5134,13.5134,1014.53297555,0.9619969999999999,2.16531889,22.3996,12.6668,11.3481,8.5
10,2019-07-09T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3555,-74.7389,111.083,0.229225,5.29673,14.8334,1.7235,0.807188,25.2635,33.9538,24.583000000000002,15.713,0.0,0.0,1016.53928285,1.00357236,5.31565677,24.649,11.25,-5.31566,11.75
11,2019-07-10T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3555,-74.7389,126.29299999999999,0.248513,4.966019999999999,15.2099,2.09095,0.804469,23.9506,32.9438,25.3423,17.476,0.0,0.0,1016.14772548,0.99961112,4.96409034,25.1116,7.75,-4.964090000000001,11.66666667
12,2019-07-11T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3555,-74.7389,139.57299999999998,0.249112,1.75073,13.2807,-0.72785,0.782038,11.3415,29.204,23.3078,17.3574,42.0912,42.0912,1011.8325605,0.96692899,1.69282903,23.230999999999998,12.6667,40.3984,7.5
13,2019-07-12T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3555,-74.7389,154.285,0.247642,5.22239,14.7114,1.845,0.798268,26.2024,30.8161,24.6827,18.6067,0.0,0.0,1007.54884025,0.99057647,5.17317279,25.1985,8.1667,-5.17317,11.91666667
14,2019-07-13T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3556,-74.7389,169.25599999999997,0.254456,5.39492,14.9712,2.75755,0.796977,26.255,33.1834,24.0249,16.7591,0.0,0.0,1012.78633133,0.98869608,5.33393663,24.3693,10.3334,-5.33394,11.83333333
15,2019-07-14T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3555,-74.7389,183.792,0.24133400000000002,5.44872,14.5358,2.38985,0.795863,25.859,31.6745,24.5744,17.397000000000002,0.0,0.0,1013.49949807,0.98707277,5.37827838,24.9091,8.0,-5.37828,11.83333333
16,2019-07-15T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3555,-74.7389,196.27900000000002,0.237986,5.96949,12.4876,4.7616,0.800014,28.2446,31.0702,22.795,13.905,0.6911189999999999,0.6911189999999999,1017.02576642,0.99312013,5.92842485,23.7901,10.1667,-5.23731,11.83333333
17,2019-07-16T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3556,-74.7388,210.995,0.240096,5.4977599999999995,14.7162,3.6058,0.780442,26.5191,34.3964,25.1485,15.0359,0.0,0.0,1016.96009465,0.96460384,5.30315599,25.3356,7.6666,-5.30316,11.75
18,2019-07-17T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3556,-74.7388,228.93400000000003,0.238527,4.8253,17.9382,3.44095,0.77666,23.9278,35.6418,27.0386,20.2347,15.0678,15.0678,1013.10892788,0.95909337,4.62791727,27.2661,9.6667,10.4399,10.91666667
19,2019-07-18T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3556,-74.7388,246.69099999999997,0.23004499999999997,2.11503,17.7575,1.3641,0.792316,13.1427,33.1774,25.8856,22.3377,2.12127,2.12127,1011.6547968,0.98190379,2.07675937,25.8079,12.0833,0.0445199,9.0
20,2019-07-19T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3555,-74.7389,264.187,0.329191,4.6786900000000005,17.4961,4.3341,0.835517,24.159000000000002,34.536,26.7678,20.4563,0.0,0.0,1011.84470956,1.04484857,4.8885178,27.4825,11.0,-4.88852,11.58333333
21,2019-07-20T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3555,-74.7389,283.189,0.253389,4.36988,19.0019,3.5726,0.895525,22.7032,35.1574,28.5707,22.8463,0.0,0.0,1010.55855377,1.13227942,4.94792004,29.1266,10.6667,-4.94792,11.25
22,2019-07-21T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3556,-74.7388,302.23900000000003,0.207711,4.29842,19.0497,2.7618,0.8415790000000001,22.1617,34.7266,28.6745,23.3729,1.3661299999999998,1.3661299999999998,1009.45769401,1.05368123,4.52916802,28.8701,8.3333,-3.16304,11.08333333
23,2019-07-22T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3555,-74.7389,319.57599999999996,0.271334,4.33743,17.3375,3.77195,0.811075,21.8963,34.0118,26.1583,20.6632,10.5018,10.5018,1008.89410903,1.00923575,4.37749323,26.3623,12.1667,6.1243099999999995,9.25
24,2019-07-23T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3555,-74.7389,332.275,0.268572,1.39454,12.6982,0.72385,0.78182,9.67988,28.9938,21.9685,16.4026,26.1726,26.1726,1009.72397193,0.96661222,1.34797681,22.4727,8.5,24.8247,8.83333333
25,2019-07-24T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3555,-74.7389,346.464,0.24990500000000002,4.79934,14.1895,3.52645,0.793615,23.0902,31.5551,23.433000000000003,16.8239,0.994876,0.994876,1013.48186086,0.98379759,4.72158316,24.6144,7.9166,-3.7267099999999997,11.91666667
26,2019-07-25T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3555,-74.7388,359.851,0.237936,5.58519,13.3867,2.22875,0.7993319999999999,25.8321,31.6734,23.3445,15.1,0.0,0.0,1018.77029295,0.99212645,5.541218499999999,23.9504,10.5834,-5.54122,11.5
27,2019-07-26T00:00:00Z,A002025,5d1bc3b6cd3ab1eb0a649d58,40.3556,-74.7389,374.121,0.237246,5.6365,14.2706,2.23675,0.800963,25.6532,33.9198,23.811999999999998,14.6215,0.0,0.0,1023.40285891,0.99450278,5.60551394,24.386999999999997,9.25,-5.60551,11.41666667
