,time,device,lat,long,batt_current,batt_pct,orient_x,orient_y,orient_z,elev,sys_temp,fw,rssi,auxb_present,auxb_charging,auxb_rev,iccid
0,2019-05-09T21:22:11Z,A001505,37.4642,-121.919,871.0,85.0,-1.364,-32.83,244.6,-32.0,36.75,Release-0.2.1.0,,,,,8944500308175767097F
1,2019-05-09T21:22:45Z,A001505,37.4642,-121.919,871.0,85.0,-1.364,-32.83,244.6,-32.0,36.75,Release-0.2.1.0,,,,,8944500308175767097F
2,2019-05-09T21:26:51Z,A001505,,,834.8,86.8,-8.195,-56.45,311.4,,37.81,Release-0.2.1.0,-99.0,False,False,0.0,
3,2019-05-09T21:31:55Z,A001505,,,732.5,90.6,-5.093999999999999,-46.68,330.9,,39.07,Release-0.2.1.0,,False,False,0.0,
4,2019-05-09T21:37:00Z,A001505,,,603.8,93.85,-2.526,-36.66,0.0,,39.32,Release-0.2.1.0,,False,False,0.0,
5,2019-05-09T21:42:04Z,A001505,,,480.0,96.45,-2.88,-37.94,350.8,,39.22,Release-0.2.1.0,,False,False,0.0,
6,2019-05-09T21:47:09Z,A001505,,,399.1,98.55,-2.805,-37.88,3.468,,39.04,Release-0.2.1.0,,False,False,0.0,
7,2019-05-09T21:52:14Z,A001505,,,349.4,100.0,-2.2680000000000002,-35.45,354.1,,38.96,Release-0.2.1.0,,False,False,0.0,
8,2019-05-09T21:57:18Z,A001505,,,305.4,100.0,-2.391,-36.74,341.6,,38.82,Release-0.2.1.0,,False,False,0.0,
9,2019-05-09T22:02:22Z,A001505,,,262.7,100.0,-1.681,-33.32,350.8,,38.71,Release-0.2.1.0,,False,False,0.0,
10,2019-05-09T22:07:26Z,A001505,,,225.6,100.0,-1.6340000000000001,-33.53,340.9,,38.57,Release-0.2.1.0,,False,False,0.0,
11,2019-05-09T22:12:31Z,A001505,,,193.2,100.0,-1.546,-33.17,348.7,,38.46,Release-0.2.1.0,,False,False,0.0,
12,2019-05-09T22:17:35Z,A001505,,,167.4,100.0,-0.9412,-31.2,353.3,,38.42,Release-0.2.1.0,,False,False,0.0,
13,2019-05-09T22:22:40Z,A001505,,,143.4,100.0,-1.146,-32.0,0.0,,38.32,Release-0.2.1.0,,False,False,0.0,
14,2019-05-09T22:27:44Z,A001505,,,122.8,100.0,-1.047,-31.65,354.6,,38.25,Release-0.2.1.0,,False,False,0.0,
