,time,device,location,lat,long,CGDD,Cl,ET,GDD,LfAirDelta,NDVI,SWdw,maxT,meanT,minT,prate,precip,SLP,Kc,ETc,mean_tbelow,lfw,crop_water_demand,sunshine_duration
0,2019-07-02T00:00:00Z,A002011,5d1bc233388cfb433dff1568,40.3554,-74.7392,,,0.688942,17.5693,,,2.28044,34.388000000000005,25.1186,20.7505,2.5324299999999997,2.5324299999999997,1008.66262232,,,24.377,3.4167,2.5324299999999997,1.75
1,2019-07-03T00:00:00Z,A002011,5d1bc233388cfb433dff1568,40.3554,-74.7391,17.1345,0.171399,4.57463,17.1345,0.50935,0.743628,21.927,34.5432,26.0088,19.7258,0.0,0.0,1011.18572541,0.91096605,4.16732801,25.8881,11.1667,-4.167330000000001,10.75
2,2019-07-04T00:00:00Z,A002011,5d1bc233388cfb433dff1568,40.3553,-74.7391,32.9872,0.167693,6.77872,15.8527,2.1012,0.765388,30.0765,34.0626,26.0459,17.6428,0.0,0.0,1017.05435244,0.94266994,6.39009973,26.1298,9.6667,-6.3901,11.66666667
3,2019-07-05T00:00:00Z,A002011,5d1bc233388cfb433dff1568,40.3553,-74.7391,49.5689,0.167956,3.7281,16.5817,1.76055,0.7595689999999999,19.0848,32.9102,25.7233,20.2532,0.0,0.0,1019.33463458,0.93419272,3.48276148,25.5964,10.75,-3.48276,10.66666667
4,2019-07-06T00:00:00Z,A002011,5d1bc233388cfb433dff1568,40.3554,-74.7391,66.1189,0.22154400000000002,2.82002,16.55,-0.9172,0.744916,16.2167,31.2128,25.7452,21.8872,12.8232,12.8232,1013.28999749,0.91284297,2.57423776,25.5941,11.75,10.2488,8.91666667
5,2019-07-07T00:00:00Z,A002011,5d1bc233388cfb433dff1568,40.3554,-74.7391,82.8101,0.18756199999999998,4.601319999999999,16.6912,0.2627,0.761789,22.6514,32.2089,25.2808,21.1736,0.0,0.0,1011.86136049,0.93742627,4.31340191,25.114,8.4166,-4.3134,10.33333333
6,2019-07-08T00:00:00Z,A002011,5d1bc233388cfb433dff1568,40.3554,-74.7391,97.2611,0.221277,2.5564299999999998,14.450999999999999,1.4212,0.741636,14.2803,31.2668,22.3769,17.6353,12.0571,12.0571,1014.7561652999999,0.90806395,2.32140231,22.7092,11.0833,9.7357,8.66666667
7,2019-07-09T00:00:00Z,A002011,5d1bc233388cfb433dff1568,40.3554,-74.7391,112.20200000000001,0.16020399999999999,5.94458,14.9413,2.9834,0.768573,26.9904,34.5208,24.6239,15.3618,0.0,0.0,1017.00227404,0.94731077,5.63136519,25.0781,11.1666,-5.6313699999999995,11.83333333
8,2019-07-10T00:00:00Z,A002011,5d1bc233388cfb433dff1568,40.3554,-74.7392,127.65899999999999,0.173312,5.52259,15.4567,2.928,0.767772,25.3817,33.8462,25.4913,17.0673,0.0,0.0,1016.87459215,0.94614422,5.22516703,25.659000000000002,7.25,-5.225169999999999,11.66666667
9,2019-07-11T00:00:00Z,A002011,5d1bc233388cfb433dff1568,40.3554,-74.7392,140.917,0.203216,2.07806,13.2575,-0.1063,0.736406,12.3408,29.3982,23.305,17.1167,44.1132,44.1132,1012.52280965,0.90044361,1.87117648,23.624000000000002,11.6667,42.242,7.66666667
10,2019-07-12T00:00:00Z,A002011,5d1bc233388cfb433dff1568,40.3554,-74.7392,156.28799999999998,0.177379,5.89539,15.3717,1.6523,0.759538,27.9207,32.0376,24.9802,18.7059,0.0,0.0,1008.20513876,0.934147,5.50716131,25.7192,7.1666,-5.50716,12.08333333
