,time,device,lat,long,batt_current,batt_pct,orient_x,orient_y,orient_z,elev,sys_temp,fw,rssi,auxb_present,auxb_charging,auxb_rev,iccid
0,2019-05-09T23:28:34Z,A001930,37.4642,-121.92,915.0,85.0,4.048,-30.12,197.0,-17.0,37.65,Release-0.2.1.0,,,,,8944500308175767014F
1,2019-05-09T23:33:31Z,A001930,,,855.5,87.05,-5.627000000000001,-46.26,209.7,,38.6,Release-0.2.1.0,-97.0,False,False,0.0,
2,2019-05-09T23:38:35Z,A001930,,,764.8,90.9,-11.27,-50.56,116.6,,39.67,Release-0.2.1.0,,False,False,0.0,
3,2019-05-09T23:43:40Z,A001930,,,654.8,94.35,-6.037999999999999,-47.47,123.7,,39.9,Release-0.2.1.0,,False,False,0.0,
4,2019-05-09T23:48:44Z,A001930,,,527.6,97.2,-2.313,-43.33,71.57,,39.75,Release-0.2.1.0,,False,False,0.0,
5,2019-05-09T23:53:49Z,A001930,,,429.7,99.45,-3.661,-45.1,51.34,,39.46,Release-0.2.1.0,,False,False,0.0,
6,2019-05-09T23:58:53Z,A001930,,,370.2,100.0,1.778,-35.76,47.73,,39.28,Release-0.2.1.0,,False,False,0.0,
7,2019-05-10T00:03:57Z,A001930,,,326.5,100.0,0.5407,-38.03,74.74,,39.15,Release-0.2.1.0,,False,False,0.0,
8,2019-05-10T00:09:02Z,A001930,,,282.2,100.0,-0.1042,-39.65,51.84,,39.0,Release-0.2.1.0,,False,False,0.0,
9,2019-05-10T00:14:05Z,A001930,,,251.7,100.0,-2.904,-44.26,14.04,,38.83,Release-0.2.1.0,,False,False,0.0,
10,2019-05-10T00:19:05Z,A001930,,,232.0,100.0,-0.2872,-38.95,277.1,,37.21,Release-0.2.1.0,,False,False,0.0,
11,2019-05-10T00:24:06Z,A001930,,,195.7,100.0,1.107,-36.03,272.4,,35.65,Release-0.2.1.0,,False,False,0.0,
12,2019-05-10T00:29:07Z,A001930,,,161.4,100.0,1.234,-35.74,238.0,,34.77,Release-0.2.1.0,-97.0,False,False,0.0,
13,2019-05-10T00:34:08Z,A001930,37.4642,-121.919,10.25,100.0,1.433,-34.57,245.4,25.0,34.03,Release-0.2.1.0,,False,False,0.0,
14,2019-05-10T00:39:09Z,A001930,,,-36.2,100.0,3.508,-30.6,240.0,,32.47,Release-0.2.1.0,,False,False,0.0,
15,2019-05-10T00:44:09Z,A001930,,,-36.0,100.0,6.642,-27.85,242.2,,31.68,Release-0.2.1.0,,False,False,0.0,
16,2019-05-10T00:49:10Z,A001930,,,-36.0,100.0,7.042999999999999,-28.25,240.9,,31.21,Release-0.2.1.0,,False,False,0.0,
17,2019-05-10T00:54:11Z,A001930,,,-36.0,100.0,6.688,-28.47,235.7,,30.88,Release-0.2.1.0,,False,False,0.0,
18,2019-05-10T00:59:11Z,A001930,,,-36.1,100.0,6.499,-28.63,236.3,,30.64,Release-0.2.1.0,,False,False,0.0,
19,2019-05-10T01:04:12Z,A001930,,,-36.2,100.0,6.638,-28.46,236.6,,30.44,Release-0.2.1.0,,False,False,0.0,
20,2019-05-10T01:09:13Z,A001930,,,-36.1,100.0,5.944,-28.94,228.3,,30.31,Release-0.2.1.0,,False,False,0.0,
21,2019-05-10T01:14:13Z,A001930,,,-36.2,100.0,5.003,-30.04,235.3,,30.21,Release-0.2.1.0,,False,False,0.0,
22,2019-05-10T01:19:14Z,A001930,,,-36.3,100.0,4.769,-30.22,236.9,,30.11,Release-0.2.1.0,,False,False,0.0,
23,2019-05-10T01:24:14Z,A001930,,,-36.15,100.0,4.4030000000000005,-30.8,233.1,,30.05,Release-0.2.1.0,,False,False,0.0,
24,2019-05-10T01:29:15Z,A001930,,,16.6,100.0,5.697,-29.11,223.1,,30.01,Release-0.2.1.0,-95.0,False,False,0.0,
25,2019-05-10T01:34:16Z,A001930,,,253.7,100.0,5.14,-29.76,225.0,,31.2,Release-0.2.1.0,,False,False,0.0,
26,2019-05-10T01:39:16Z,A001930,,,193.6,100.0,5.961,-28.9,231.3,,31.55,Release-0.2.1.0,,False,False,0.0,
27,2019-05-10T01:44:17Z,A001930,,,62.65,100.0,5.676,-29.26,234.5,,31.38,Release-0.2.1.0,,False,False,0.0,
28,2019-05-10T01:49:18Z,A001930,,,-36.0,100.0,5.274,-29.6,238.8,,30.48,Release-0.2.1.0,,False,False,0.0,
29,2019-05-10T01:54:18Z,A001930,,,-36.0,100.0,4.438,-30.74,246.8,,30.06,Release-0.2.1.0,,False,False,0.0,
30,2019-05-10T01:59:19Z,A001930,,,-36.0,100.0,4.756,-30.22,232.9,,29.89,Release-0.2.1.0,,False,False,0.0,
31,2019-05-10T02:04:20Z,A001930,,,-36.0,100.0,4.609,-30.56,234.9,,29.77,Release-0.2.1.0,,False,False,0.0,
32,2019-05-10T02:09:20Z,A001930,,,-36.0,100.0,4.593,-30.57,230.6,,29.69,Release-0.2.1.0,,False,False,0.0,
33,2019-05-10T02:14:21Z,A001930,,,-36.0,99.5,3.741,-31.78,242.9,,29.65,Release-0.2.1.0,,False,False,0.0,
34,2019-05-10T02:19:22Z,A001930,,,-36.0,99.0,4.381,-30.84,237.8,,29.56,Release-0.2.1.0,,False,False,0.0,
35,2019-05-10T02:24:22Z,A001930,,,-36.0,99.0,2.867,-33.31,241.3,,29.53,Release-0.2.1.0,,False,False,0.0,
36,2019-05-10T02:29:23Z,A001930,,,11.65,99.15,3.174,-32.54,228.4,,29.51,Release-0.2.1.0,-95.0,False,False,0.0,
37,2019-05-10T02:34:24Z,A001930,,,218.2,100.0,5.151,-29.69,230.0,,30.66,Release-0.2.1.0,,False,False,0.0,
38,2019-05-10T02:39:25Z,A001930,,,137.9,100.0,4.579,-30.54,235.0,,31.01,Release-0.2.1.0,,False,False,0.0,
39,2019-05-10T02:44:25Z,A001930,,,-36.0,100.0,4.66,-30.38,241.7,,30.32,Release-0.2.1.0,,False,False,0.0,
40,2019-05-10T02:49:26Z,A001930,,,-36.0,100.0,4.6160000000000005,-30.4,240.9,,29.82,Release-0.2.1.0,,False,False,0.0,
41,2019-05-10T02:54:27Z,A001930,,,-36.0,100.0,3.1510000000000002,-32.9,239.7,,29.62,Release-0.2.1.0,,False,False,0.0,
42,2019-05-10T02:59:27Z,A001930,,,-36.0,100.0,4.61,-30.6,242.4,,29.5,Release-0.2.1.0,,False,False,0.0,
