,time,device,lat,long,batt_current,batt_pct,orient_x,orient_y,orient_z,elev,sys_temp,fw,rssi,auxb_present,auxb_charging,auxb_rev,iccid
0,2019-05-08T22:31:04Z,A002012,37.4643,-121.919,1695.0,3.0,-7.843,-36.12,215.1,3.0,31.15,Release-0.2.1.0,,,,,8944500308175767261F
1,2019-05-08T22:35:55Z,A002012,,,1466.0,6.7,-3.3960000000000004,-32.13,285.3,,36.12,Release-0.2.1.0,-77.0,False,False,0.0,
2,2019-05-08T22:41:02Z,A002012,,,1451.0,14.0,-4.22,-34.45,285.9,,42.34,Release-0.2.1.0,,False,False,0.0,
3,2019-05-08T22:46:07Z,A002012,,,1443.0,21.15,-16.75,-46.6,14.04,,45.46,Release-0.2.1.0,,False,False,0.0,
4,2019-05-08T22:51:12Z,A002012,,,1449.0,28.25,-7.44,-38.47,6.6129999999999995,,47.46,Release-0.2.1.0,,False,False,0.0,
5,2019-05-08T22:56:13Z,A002012,,,1515.0,35.45,-10.95,-42.8,353.9,,46.51,Release-0.2.1.0,,False,False,0.0,
6,2019-05-08T23:01:14Z,A002012,,,1490.0,42.7,-5.541,-36.77,333.4,,44.6,Release-0.2.1.0,,False,False,0.0,
7,2019-05-08T23:06:15Z,A002012,,,1450.0,49.75,-3.552,-34.09,327.0,,43.64,Release-0.2.1.0,,False,False,0.0,
8,2019-05-08T23:11:15Z,A002012,,,1393.0,56.5,-4.126,-34.85,306.9,,42.89,Release-0.2.1.0,,False,False,0.0,
9,2019-05-08T23:16:16Z,A002012,,,1322.0,63.0,-2.187,-31.94,317.4,,42.13,Release-0.2.1.0,,False,False,0.0,
10,2019-05-08T23:21:13Z,A002012,,,1236.0,69.15,-2.116,-32.14,306.2,,41.32,Release-0.2.1.0,,False,False,0.0,
11,2019-05-08T23:26:18Z,A002012,,,1140.0,74.8,-0.2662,-29.96,307.7,,40.46,Release-0.2.1.0,,False,False,0.0,
