,time,device,lat,long,batt_current,batt_pct,orient_x,orient_y,orient_z,elev,sys_temp,fw,rssi,auxb_present,auxb_charging,auxb_rev,iccid
0,2019-05-09T15:29:34Z,A002025,,,,,,,,,,Release-0.2.1.0,,,,,
1,2019-05-09T15:30:09Z,A002025,37.4644,-121.919,916.0,88.0,0.1999,-45.64,42.51,-3.0,36.25,Release-0.2.1.0,,,,,8944500308175767238F
2,2019-05-09T15:33:29Z,A002025,,,876.1,89.3,4.68,-37.66,33.69,,36.6,Release-0.2.1.0,-79.0,False,False,0.0,
3,2019-05-09T15:38:34Z,A002025,,,764.2,93.25,6.157,-35.17,25.77,,37.47,Release-0.2.1.0,,False,False,0.0,
4,2019-05-09T15:43:40Z,A002025,,,631.4,96.65,7.695,-30.19,43.67,,37.53,Release-0.2.1.0,,False,False,0.0,
5,2019-05-09T15:48:45Z,A002025,,,504.0,99.3,8.247,-29.5,29.25,,37.28,Release-0.2.1.0,,False,False,0.0,
6,2019-05-09T15:53:50Z,A002025,,,416.7,100.0,8.681000000000001,-28.88,41.05,,37.0,Release-0.2.1.0,,False,False,0.0,
7,2019-05-09T15:58:55Z,A002025,,,359.2,100.0,8.834,-28.49,19.98,,36.75,Release-0.2.1.0,,False,False,0.0,
8,2019-05-09T16:01:01Z,A002025,,,,,,,,,,Release-0.2.1.0,,,,,
9,2019-05-09T16:03:58Z,A002025,,,318.9,100.0,5.931,-33.46,347.9,,36.3,Release-0.2.1.0,,False,False,0.0,
10,2019-05-09T16:08:58Z,A002025,,,277.5,100.0,3.662,-40.06,0.0,,34.47,Release-0.2.1.0,,False,False,0.0,
11,2019-05-09T16:13:59Z,A002025,,,234.0,100.0,0.12,-46.9,0.0,,33.18,Release-0.2.1.0,,False,False,0.0,
12,2019-05-09T16:18:59Z,A002025,,,196.9,100.0,-1.876,-49.71,299.1,,32.41,Release-0.2.1.0,,False,False,0.0,
13,2019-05-09T16:24:00Z,A002025,,,165.6,100.0,-2.659,-50.53,286.7,,31.86,Release-0.2.1.0,,False,False,0.0,
14,2019-05-09T16:29:00Z,A002025,,,135.9,100.0,-1.855,-49.37,294.8,,31.38,Release-0.2.1.0,-79.0,False,False,0.0,
15,2019-05-09T16:29:07Z,A002025,37.4642,-121.92,103.0,100.0,-0.5913,-48.01,287.7,-33.0,31.25,Release-0.2.1.0,,,,,8944500308175767238F
16,2019-05-09T16:34:06Z,A002025,,,101.6,100.0,3.377,-40.02,284.6,,32.24,Release-0.2.1.0,,False,False,0.0,
17,2019-05-09T16:38:43Z,A002025,,,,,,,,,,Release-0.2.1.0,,,,,
18,2019-05-09T16:39:11Z,A002025,,,78.2,100.0,4.2589999999999995,-38.21,329.0,,33.38,Release-0.2.1.0,,False,False,0.0,
19,2019-05-09T16:40:33Z,A002025,,,,,,,,,,Release-0.2.1.0,,,,,
20,2019-05-09T16:44:17Z,A002025,,,71.4,100.0,4.342,-38.13,340.8,,33.0,Release-0.2.1.0,,False,False,0.0,
21,2019-05-09T16:49:19Z,A002025,,,-4.1,100.0,2.555,-42.04,357.9,,33.1,Release-0.2.1.0,,False,False,0.0,
22,2019-05-09T16:54:20Z,A002025,,,-36.9,100.0,-2.63,-50.69,324.5,,30.92,Release-0.2.1.0,,False,False,0.0,
23,2019-05-09T16:59:20Z,A002025,,,-36.55,100.0,-0.2577,-47.15,295.3,,29.77,Release-0.2.1.0,,False,False,0.0,
24,2019-05-09T17:04:21Z,A002025,,,-36.9,100.0,3.5069999999999997,-41.14,278.1,,29.11,Release-0.2.1.0,,False,False,0.0,
