,time,device,lat,long,batt_current,batt_pct,orient_x,orient_y,orient_z,elev,sys_temp,fw,rssi,auxb_present,auxb_charging,auxb_rev,iccid
0,2019-05-09T23:30:25Z,A001843,37.4642,-121.919,928.0,84.0,9.181000000000001,-50.33,223.3,-26.0,38.55,Release-0.2.1.0,,,,,8944500308175766800F
1,2019-05-09T23:35:06Z,A001843,,,864.3,86.3,5.492000000000001,-33.72,146.3,,39.28,Release-0.2.1.0,-93.0,False,False,0.0,
2,2019-05-09T23:40:10Z,A001843,,,776.0,90.35,8.213,-29.13,116.6,,40.49,Release-0.2.1.0,,False,False,0.0,
3,2019-05-09T23:45:15Z,A001843,,,688.5,93.8,10.73,-27.19,5.194,,40.86,Release-0.2.1.0,,False,False,0.0,
4,2019-05-09T23:50:19Z,A001843,,,577.1,96.95,10.67,-26.67,270.0,,40.83,Release-0.2.1.0,,False,False,0.0,
5,2019-05-09T23:56:49Z,A001843,37.4642,-121.919,406.0,93.0,10.97,-26.79,225.0,-17.0,40.05,Release-0.2.1.0,,,,,8944500308175766800F
6,2019-05-10T00:01:05Z,A001843,,,367.6,93.7,10.48,-26.59,311.2,,39.9,Release-0.2.1.0,-91.0,False,False,0.0,
7,2019-05-10T00:06:09Z,A001843,,,318.5,95.4,10.78,-26.72,78.69,,39.84,Release-0.2.1.0,,False,False,0.0,
8,2019-05-10T00:11:14Z,A001843,,,279.9,96.75,8.963,-27.63,108.4,,39.75,Release-0.2.1.0,,False,False,0.0,
9,2019-05-10T00:17:45Z,A001843,37.4642,-121.919,230.0,99.0,9.872,-26.82,326.3,-13.0,39.35,Release-0.2.1.0,,,,,8944500308175766800F
10,2019-05-10T00:22:00Z,A001843,,,202.9,99.4,9.732999999999999,-27.01,225.0,,39.25,Release-0.2.1.0,-95.0,False,False,0.0,
11,2019-05-10T00:27:04Z,A001843,,,171.8,100.0,9.287,-27.42,288.4,,39.25,Release-0.2.1.0,,False,False,0.0,
12,2019-05-10T00:32:08Z,A001843,,,147.5,100.0,9.538,-27.2,330.3,,39.25,Release-0.2.1.0,,False,False,0.0,
13,2019-05-10T00:37:12Z,A001843,,,123.9,100.0,9.765,-27.01,225.0,,39.25,Release-0.2.1.0,,False,False,0.0,
14,2019-05-10T00:42:16Z,A001843,,,105.2,100.0,4.797,-34.53,18.43,,39.24,Release-0.2.1.0,,False,False,0.0,
15,2019-05-10T00:47:20Z,A001843,,,89.8,100.0,8.883,-27.62,123.7,,39.16,Release-0.2.1.0,,False,False,0.0,
16,2019-05-10T00:52:24Z,A001843,,,76.3,100.0,9.107999999999999,-27.46,60.95,,39.15,Release-0.2.1.0,,False,False,0.0,
17,2019-05-10T00:57:29Z,A001843,,,65.05,100.0,5.065,-34.75,288.4,,39.15,Release-0.2.1.0,,False,False,0.0,
18,2019-05-10T01:01:01Z,A001843,,,,,,,,,,Release-0.2.1.0,,,,,
19,2019-05-10T01:02:32Z,A001843,,,35.05,100.0,9.887,-26.91,238.4,,39.06,Release-0.2.1.0,,False,False,0.0,
20,2019-05-10T01:07:32Z,A001843,,,-38.0,100.0,6.472,-32.39,241.7,,36.62,Release-0.2.1.0,,False,False,0.0,
